dataset,layer,mean_gold_logit,mean_gold_margin,mean_gold_prob,mean_gold_rank,mean_median_gold_rank,mean_token_count,median_gold_margin,median_gold_rank,method,n_rows,n_samples,receiver_prompt_mode,token_group
hotpotqa,16,2.4854144202338326,-7.795868131849501,0.002857380971483435,24877.97651909722,21987.0234375,2.375,-8.080729166666668,14818.833333333332,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,17,2.182533433702257,-7.449381171332466,0.003456506269618537,24982.14743923611,21347.3671875,2.375,-7.828125,15615.166666666668,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,18,2.474618615044488,-8.246890174018011,0.009888582821858024,29924.391796875003,27116.640625,2.375,-8.263997395833332,18639.625,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,19,2.0129260751936173,-8.038123729493883,0.0018960665357560305,34757.056640625,31446.1953125,2.375,-8.39619140625,20384.3125,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,20,2.2068656285603834,-8.702154011196562,0.009372168610865558,36739.27365451388,34588.4375,2.375,-8.978912353515625,23120.5,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,21,2.4206538730197478,-9.251450347900393,0.027494159709882785,31753.044748263885,29733.4375,2.375,-9.564453125,17010.8125,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,22,3.0784993277655706,-9.111246765984427,0.05117842501592381,19952.759678819446,17830.6953125,2.375,-9.552734375,7421.25,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,23,3.9118122524685335,-9.630494605170357,0.08224070400457897,12855.95876736111,11167.5546875,2.375,-10.277669270833332,4709.25,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,24,3.6765414767795135,-9.352408175998264,0.08136027691323934,10927.35572916667,9759.265625,2.375,-9.551432291666668,2884.5,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,25,4.922578430175782,-11.41143035888672,0.09239983849524624,9937.29683159722,8266.390625,2.375,-11.7615234375,1362.8333333333335,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,26,5.1959341148535385,-10.552804491917291,0.09047488646483381,8749.496223958333,7193.1171875,2.375,-10.960286458333332,1227.0,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,27,5.763701756795249,-10.523684310913087,0.10478574475269485,8493.861805555556,6696.3046875,2.375,-11.244791666666668,938.6666666666667,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,28,6.391176859537761,-10.44174414740668,0.10218796440730643,7779.43572048611,5757.1875,2.375,-10.471354166666666,751.4583333333333,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,29,7.740998501247829,-13.766184658474394,0.11124816326395415,8115.500651041666,5726.09375,2.375,-14.0298828125,424.125,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,30,7.605921088324652,-11.786274549696179,0.11777329973052994,7087.435807291667,4872.5703125,2.375,-12.7578125,632.75,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,31,7.968782340155708,-10.31628981696235,0.1282272826696707,6075.305338541668,4123.515625,2.375,-11.064778645833332,547.85,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,32,8.513688235812715,-9.080257076687282,0.14948669621287156,5592.197265624999,3575.84375,2.375,-10.061197916666668,356.0,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,33,8.916984007093642,-8.201171917385524,0.18018942006012792,4189.458289930556,2895.9921875,2.375,-9.413411458333332,317.16666666666663,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,34,8.34251200358073,-4.991198391384548,0.17129085151491655,2545.14296875,1808.9296875,2.375,-5.240071614583334,103.0,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,35,16.61280856662326,-11.166255018446181,0.023409777814203895,2213.986414930556,1644.6015625,2.375,-10.125,869.1,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,0,1.13507080078125,-12.90789794921875,1.66286084767606e-06,100948.140625,100948.140625,1.0,-13.19921875,116055.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,1,0.20391082763671875,-17.10272979736328,2.8523928213456836e-07,113133.296875,113133.296875,1.0,-17.09716796875,140460.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,2,-0.008324146270751953,-16.834496021270752,4.043191026002994e-07,112358.65625,112358.65625,1.0,-17.135513305664062,142886.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,3,0.31284141540527344,-16.060205459594727,5.361830962309111e-07,110010.390625,110010.390625,1.0,-16.25390625,139401.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,4,0.7870020866394043,-12.585068225860596,2.4187168325664663e-06,102773.234375,102773.234375,1.0,-12.58203125,124402.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,5,1.486236572265625,-9.175872802734375,9.606654412658289e-06,77501.203125,77501.203125,1.0,-8.8359375,74170.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,6,2.3413925170898438,-10.063880920410156,6.64332039074754e-06,58494.796875,58494.796875,1.0,-9.546875,37581.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,7,2.5766525268554688,-9.763191223144531,1.2876593166503969e-05,52154.125,52154.125,1.0,-8.9609375,22900.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,8,2.48681640625,-10.98876953125,1.6356377838490886e-05,60251.734375,60251.734375,1.0,-9.6171875,28466.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,9,2.5427780151367188,-11.721870422363281,0.00028718922402361236,59198.5625,59198.5625,1.0,-12.51953125,53241.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,10,2.1919174194335938,-10.045387268066406,0.0004616609713406633,61352.734375,61352.734375,1.0,-9.6875,36959.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,11,2.1861648559570312,-10.550163269042969,0.0002850974540948084,61746.0,61746.0,1.0,-10.37890625,47189.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,12,2.0366363525390625,-10.510238647460938,0.000297897704469155,59756.328125,59756.328125,1.0,-10.22265625,35940.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,13,1.979583740234375,-10.377838134765625,0.0012175038782111722,53062.5,53062.5,1.0,-10.4609375,36145.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,14,1.3289794921875,-10.8321533203125,0.0005458331920634996,56895.328125,56895.328125,1.0,-10.63671875,34947.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,15,1.1922798156738281,-9.000102996826172,0.0013722310977571373,50920.53125,50920.53125,1.0,-8.71484375,22647.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,16,1.291961669921875,-8.897491455078125,0.002629876118611457,43999.625,43999.625,1.0,-8.9296875,20577.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,17,1.220367431640625,-8.588226318359375,0.003227299338627601,38394.515625,38394.515625,1.0,-8.9970703125,20174.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,18,1.7297897338867188,-10.176460266113281,0.009750193539441135,48226.859375,48226.859375,1.0,-11.0625,32475.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,19,1.3781013488769531,-9.039867401123047,0.0015706929746050757,53580.796875,53580.796875,1.0,-9.134765625,31768.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,20,1.7409629821777344,-10.243412017822266,0.009043045223716753,51616.8125,51616.8125,1.0,-10.48828125,26577.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,21,2.201145648956299,-11.043971538543701,0.026924007396218117,34277.484375,34277.484375,1.0,-11.7578125,14142.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,22,2.282604217529297,-11.289661407470703,0.04588176201869387,20690.078125,20690.078125,1.0,-11.9609375,8007.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,23,2.4594497680664062,-13.146018981933594,0.069661498800415,14672.84375,14672.84375,1.0,-14.451171875,4345.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,24,2.20556640625,-12.63232421875,0.06895083406476223,12569.71875,12569.71875,1.0,-12.6015625,600.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,25,3.36181640625,-17.39599609375,0.07259179065233065,12434.28125,12434.28125,1.0,-17.859375,365.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,26,3.4468231201171875,-15.582473754882812,0.06986713458033636,11058.09375,11058.09375,1.0,-16.015625,314.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,27,3.594877243041992,-15.860200881958008,0.07251462887118613,11655.28125,11655.28125,1.0,-16.234375,243.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,28,3.8955841064453125,-15.463790893554688,0.0718008299355438,12421.578125,12421.578125,1.0,-15.578125,319.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,29,4.9952545166015625,-23.039901733398438,0.07597585582028285,12813.28125,12813.28125,1.0,-24.6015625,657.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,30,4.824371337890625,-18.956878662109375,0.07669438516338237,11545.171875,11545.171875,1.0,-20.0703125,448.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,31,4.565181732177734,-16.376224517822266,0.07273792435858037,10845.4375,10845.4375,1.0,-18.0390625,777.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,32,4.701040267944336,-15.353647232055664,0.07413836768008202,10393.296875,10393.296875,1.0,-16.421875,853.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,33,4.791233062744141,-14.64040756225586,0.0755552338084286,8388.125,8388.125,1.0,-15.3828125,427.5,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,34,4.5843505859375,-8.2945556640625,0.05205802219855865,4961.296875,4961.296875,1.0,-8.3125,202.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,35,17.7911376953125,-11.1893310546875,0.06725521221980228,3023.265625,3023.265625,1.0,-10.25,209.0,paper_rec_then_mixed_generation,64,64,context_unaware,first_answer_token
hotpotqa,0,1.5913125174386162,-11.323717244466144,2.1118690565890445e-05,85618.13690476191,95411.46428571429,4.714285714285714,-11.484130859375,88344.125,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,1,1.4110153924851192,-13.053530738467263,2.280450529110322e-06,102997.28749999999,113015.10714285714,4.714285714285714,-13.1484375,107168.2,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,2,0.2676686604817709,-14.550002470470613,2.624926052425242e-07,116952.97857142857,124143.75,4.714285714285714,-14.44091796875,119962.5625,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,3,0.02722952706473214,-14.08277791341146,2.660155006057408e-07,116817.29166666666,125164.46428571429,4.714285714285714,-14.01318359375,117881.875,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,4,-0.44503013974144345,-12.218690854027157,9.350182090707822e-07,115452.45892857143,124189.75,4.714285714285714,-12.425374348958332,117349.08333333334,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,5,-0.340699695405506,-11.452585856119791,2.1426270762996913e-06,105779.54404761906,114946.96428571429,4.714285714285714,-11.3848876953125,109029.875,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,6,-0.11479404994419647,-11.342081996372768,4.420878940866223e-06,93836.03214285713,93837.21428571429,4.714285714285714,-10.804290771484375,93797.625,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,7,0.01879010881696432,-12.369639950706844,3.5454297602361976e-06,88702.36547619048,86547.75,4.714285714285714,-11.953369140625,84193.375,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,8,-0.5587350027901786,-12.985743931361608,1.1493075912193515e-06,101597.62857142856,100268.89285714286,4.714285714285714,-12.85003662109375,109992.875,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,9,-0.44720197405133927,-13.944188581194197,7.028648433762401e-07,100003.44761904761,98723.35714285714,4.714285714285714,-14.072957356770832,101159.95833333334,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,10,-0.5455644153413318,-13.431241498674666,7.171433989871747e-07,105142.77976190475,109032.39285714286,4.714285714285714,-13.042457580566406,107224.4375,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,11,0.6780988420758929,-11.273835681733631,3.655938896835504e-06,67197.48511904762,61043.96428571428,4.714285714285714,-11.3297119140625,65011.25,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,12,-0.22386707124255953,-10.903517368861609,1.8072263292325704e-06,83423.20476190477,83043.35714285714,4.714285714285714,-11.069580078125,81074.875,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,13,0.1714577811104911,-9.893497576032365,6.427093456527028e-06,61383.42083333333,57543.67857142857,4.714285714285714,-9.82183837890625,58470.0,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,14,-0.194696907770066,-9.98614036015102,6.784392161074139e-06,64111.647619047624,62238.03571428572,4.714285714285714,-10.241654396057129,61859.375,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,15,0.5974267142159598,-8.684641738164993,3.54249873495511e-05,42714.84761904762,43133.357142857145,4.714285714285714,-8.756103515625,34643.875,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,16,1.9435570126488095,-7.278876023065476,9.03199285546322e-05,20162.61547619048,19518.5,4.714285714285714,-6.947428385416666,9149.375,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,17,2.122802734375,-6.340701729910714,9.903201027098772e-05,13815.163095238095,11230.714285714286,4.714285714285714,-5.824544270833334,5955.0,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,18,0.8325462704613095,-7.794741675967262,3.8630193381755394e-05,30931.120833333338,28272.928571428572,4.714285714285714,-7.22119140625,21196.75,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,19,0.18420838855561758,-8.792335510253906,1.5628971538686872e-05,42155.97440476191,37961.46428571428,4.714285714285714,-8.218017578125,27160.5625,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,20,-0.9227498599461147,-10.035566080184209,1.3144886563584832e-05,61506.40119047619,61764.53571428572,4.714285714285714,-9.671875,49520.625,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,21,-0.2075015113467262,-9.71793677920387,1.597941617791101e-05,51037.41071428572,48900.03571428572,4.714285714285714,-9.5146484375,40517.625,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,22,2.139999534970238,-7.654048084077382,0.0006201586911344864,16493.55357142857,12946.0,4.714285714285714,-7.4140625,8392.5,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,23,4.047330729166666,-5.768908110119048,0.005270682949739715,3137.9291666666663,1413.392857142857,4.714285714285714,-5.477864583333334,1253.25,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,24,3.302516392299107,-5.72010265531994,0.0054539939897503015,1995.9422619047618,1139.2857142857142,4.714285714285714,-5.528971354166666,756.7916666666667,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,25,4.390285164969308,-6.337728227887834,0.011497108908956407,1152.054761904762,444.42857142857144,4.714285714285714,-6.140790303548178,733.5,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
hotpotqa,26,4.549274553571428,-5.768787202380953,0.017809926984016653,620.7904761904762,347.14285714285717,4.714285714285714,-5.867838541666666,214.125,paper_rec_then_mixed_generation,14,14,context_unaware,numeric_tokens
